보관소명,위치,상세주소,위도,경도
삼일교(시그니쳐 타워),중구,청계천로 100,37.56787109,126.9884033
을지로4가역 9번출구,중구,을지로 170,37.56605148,126.9979858
동대문역사문화공원역 1번출구 뒤편,중구,을지로 281,37.56629944,127.0084915
ddp패션몰,중구,마장로 22,37.56764984,127.0118103
광희문,중구,퇴계로 344,37.56443024,127.0099564
앰배서더 호텔 주변,중구,장충동2가 191-21,37.55928802,127.0026856
동대입구역 3번 출구,중구,장충동2가 199-4,37.55937576,127.0060272
약수역 6번 출구,중구,동호로 177,37.55432129,127.010704
신당역 10번 출구,중구,청계천로 100,37.56703186,127.0157929
남산타운아파트 버스정류장,중구,신당동 산 24-110,37.54758453,127.0064392
도동삼거리,중구,남창동 205-166,37.55614853,126.9774246
서울역4번출구,중구,중구 남대문로5가,37.55677032,126.9731979
평창동주민센터 앞,종로구,서울특별시 종로구 평창동 187-2,37.60627365,126.9683228
신석초교앞 교차로 교통섬,마포구,마포구 용강동 494-6 ,37.54364014,126.9383087
푸르메병원,마포구,마포구 상암동 632,37.58456802,126.8802109
구룡근린공원,마포구,마포구 상암동 1583,37.58320236,126.8827667
가온문화공원,마포구,마포구 상암동 1594,37.58207703,126.8876648
월드컵파크 4단지,마포구,마포구 상암동 1761,37.57597733,126.8880692
성산시영아파트 후문,마포구, 마포구 중동 77-11,37.57313538,126.9018478
홍대입구역 6번출구,마포구,마포구 서교동 193-4,37.55657578,126.9288559
신수동주민센터,마포구,마포구 신수동 458,37.54724503,126.9350281
염리초등학교 앞,마포구,마포구 도화동 536,37.54243088,126.9469986
합정동주민센터 앞,마포구,마포구 합정동 473-2,37.551754,126.9123001
연남동주민센터 앞,마포구,마포구 연남동 250-11,37.56465149,126.9221268
어린이대공원역 3번출구 앞,광진구,서울특별시 광진구 능동로 지하210,37.54706955,127.0742722
광진구의회 앞,광진구,서울특별시 광진구 능동로 76,37.53730774,127.0703507
뚝섬유원지역 1번출구 앞,광진구,서울특별시 광진구 능동로 10,37.53186035,127.0671921
자양사거리 광진아크로텔 앞,광진구,서울특별시 광진구 아차산로 355,37.53701019,127.0822449
금호 어울림 아파트 앞,성동구,서울특별시 성동구 광나루로 249,37.54906082,127.0577927
성수아이에스비즈타워 앞,성동구,서울특별시 성동구 성수이로 147,37.54820251,127.0571137
성수아카데미타워 앞,성동구,서울특별시 성동구 성수이로 118,37.54516602,127.0575104
이마트 버스정류소 옆,성동구,서울특별시 성동구 뚝섬로 379,37.53965378,127.0525894
서울숲 남문 버스정류소 옆,성동구,서울특별시 성동구 왕십리로11길 9,37.54122162,127.0438004
서울숲역 4번 출구 옆,성동구,서울특별시 성동구 왕십리로 지하77,37.54458237,127.0446091
뚝섬역 1번 출구 옆,성동구,서울특별시 성동구 아차산로 18,37.5485611,127.0450058
뚝섬역 5번 출구 정류소 옆,성동구,서울특별시 성동구 아차산로 18,37.54630661,127.0498047
성수사거리 버스정류장 앞,성동구,서울특별시 성동구 아차산로 171,37.54257965,127.0633087
광양중학교 앞,광진구,서울특별시 광진구 자양로3길 7,37.53023529,127.0868301
광진메디칼 앞,광진구,서울특별시 광진구 광나루로 355,37.54840469,127.0693665
청계천 박물관 앞,성동구,서울특별시 성동구 마장동 610,37.57152557,127.0353546
양지사거리,성동구,서울특별시 성동구 홍익동 590,37.56699371,127.0299149
상왕십리역 4번 출구 앞,성동구,서울특별시 성동구 하왕십리동 960-3,37.56385803,127.0303192
왕십리역 11번 출구 앞,성동구,서울특별시 성동구 행당동 188-9,37.56144714,127.0349197
금호역 1번출구 앞,성동구,서울특별시 성동구 금호동3가 1575-3,37.5486412,127.0164261
옥수동성당 옆,성동구,서울특별시 성동구 옥수동 산5-148,37.54366302,127.014061
래미안금호하이리버 아파트 102동 옆,성동구,서울특별시 성동구 금호동2가 1220-1,37.55220032,127.0250549
한양대병원사거리,성동구,서울특별시 성동구 행당동 20-2,37.55805206,127.0403519
용답토속공원 앞,성동구,서울특별시 성동구 용답동 224-1,37.56351089,127.0567246
장한평역 8번 출구 앞,성동구,서울특별시 성동구 용답동 224-3,37.56137085,127.0636597
청계벽산아파트 앞,성동구,서울특별시 성동구 하왕십리동 286-24,37.56874847,127.0304031
금남시장 교차로,성동구,서울특별시 성동구 금호동4가 1101,37.54814911,127.0210877
금호사거리,성동구,서울특별시 성동구 금호동2가 1205-1,37.54863358,127.0257263
응봉삼거리,성동구,서울특별시 성동구 응봉동 134-26,37.5539856,127.0335922
행당역 2번출구 앞,성동구,서울특별시 성동구 행당동 347-11,37.55735016,127.029213
한양대후문역 부근,성동구,서울특별시 성동구 행당동 10,37.56035614,127.0413971
답십리역 8번출구 앞,성동구,서울특별시 성동구 용답동 102-1,37.56764984,127.0511551
군자교교차로,광진구,서울특별시 광진구 중곡동 263-1,37.55979538,127.0742035
군자역 7번출구 베스트샵 앞,광진구,서울특별시 광진구 군자동 499,37.55603027,127.0786438
강변역 4번출구 뒤,광진구,서울특별시 광진구 구의동 546-6,37.53546524,127.0944824
구의공원(테크노마트 앞),광진구,서울특별시 광진구 구의동 546-3,37.53596878,127.0946732
광남중학교,광진구,서울특별시 광진구 광장동 561-15,37.54072952,127.1029053
잠실대교북단 교차로,광진구,서울특별시 광진구 자양동 722,37.53247833,127.0850906
자양나들목,광진구,서울특별시 광진구 자양동 738,37.5297699,127.0748596
아차산역 3번출구,광진구,서울특별시 광진구 구의동 96,37.55122375,127.0897064
서울시설공단 앞,성동구,서울특별시 성동구 마장동 610,37.57164001,127.0356598
구의삼성쉐르빌 앞,광진구,서울특별시 광진구 구의강변로 106,37.54006195,127.0944977
대림아크로리버 앞,광진구,서울특별시 광진구 구의강변로 64,37.53657913,127.0929718
중곡 성원APT 앞,광진구,서울특별시 광진구 동일로 459,37.57125473,127.0798035
구의3동주민센터,광진구,서울특별시 광진구 강변역로 17,37.53784943,127.0921707
달맞이공원,성동구,서울특별시 성동구 금호동4가 367-1,37.54205322,127.020401
도선동 주민센터 앞,성동구,서울특별시 성동구 무학로10길 6,37.56764221,127.0256958
성동광진 교육지원청 앞,성동구,서울특별시 성동구 고산자로 260,37.56460571,127.0365219
왕십리역 4번 출구 건너편,성동구,서울특별시 성동구 왕십리광장로 10-1,37.56109619,127.0367966
비전교회 앞,성동구,서울특별시 성동구 동일로 213,37.55120468,127.0689316
서울숲역 2번출구 앞,성동구,서울특별시 성동구 왕십리로 64,37.54281616,127.0446701
군자지하보도 앞,성동구,서울특별시 성동구 동일로 313,37.55924606,127.07341
성동세무서 건너편,성동구,서울특별시 성동구 광나루로 302,37.5479126,127.0627518
금호역 3번출구,성동구,서울특별시 성동구 동호로 99,37.54792786,127.0155716
옥수역 3번출구,성동구,서울특별시 성동구 한림말길 56,37.54136658,127.0177612
성수역 2번출구 앞,성동구,서울특별시 성동구 아차산로 113,37.54459,127.0570831
청계8가사거리 부근,성동구,서울특별시 동대문구 청계천로 417,37.57110214,127.0235596
응봉현대아파트 정류소,성동구,서울특별시 성동구 독서당로 381,37.54958344,127.0302429
어린이대공원역6번출구,광진구,서울특별시 광진구 군자로 74,37.55039597,127.0758591
국립정신 건강센터 앞,광진구,서울특별시 광진구 능동로 398,37.5653801,127.0865097
구의문주차장 앞,광진구,서울특별시 광진구 능동로 216,37.54523087,127.0847321
아차산역4번출구,광진구,서울특별시 광진구 능동로 216,37.55184937,127.0889816
대원중고교 입구(대하빌딩),광진구,서울특별시 광진구 용마산로 120,37.56429291,127.086937
광나루역 3번 출구,광진구,서울특별시 광진구 아차산로 552,37.54483032,127.1042633
광진청소년수련관,광진구,서울특별시 광진구 구천면로 2,37.54654694,127.1061325
성동세무서 부근,성동구,서울특별시 성동구 광나루로 303-1,37.54829025,127.0624619
마장역 4번출구,성동구,서울특별시 성동구 마장로 292-1,37.56520462,127.0418472
경일중학교 앞,성동구,서울특별시 성동구 성수일로 27,37.54317856,127.0490799
청계천 생태교실 앞,성동구,서울특별시 성동구 마장로39길 51,37.56797028,127.0468903
광진광장 교통섬,광진구,서울특별시 광진구 군자동 374-8,37.54782867,127.0726318
성수2가1동 공영주차장 인근,성동구,서울특별시 성동구 성수동2가 569-3,37.53680801,127.0554886
마장동 주민센터,성동구,서울특별시 성동구 마장로42길 14,37.56594086,127.0453949
유니베라 앞,성동구,서울특별시 성동구 성수동2가 276-5,37.54541779,127.0526428
뚝섬 유원지역,광진구,서울특별시 광진구 능동로 10,37.53268814,127.0674973
성수역3번출구,성동구,서울특별시 성동구 아차산로 100,37.54415894,127.0566559
건국대학교 (입학정보관),광진구,서울특별시 광진구 능동로 120,37.53989029,127.0733643
건국대학교 (행정관),광진구,서울특별시 광진구 능동로 120,37.54277802,127.0753708
건국대학교 학생회관,광진구,서울특별시 광진구 능동로 120,37.54191208,127.0776367
자양중앙나들목,광진구,서울특별시 광진구 자양강변길 301,37.52858734,127.0778732
중랑물재생센터(서울새활용플라자),성동구,서울특별시 성동구 자동차시장길 49,37.55836487,127.0569077
휘경2동 주민센터,동대문구,서울특별시 동대문구 한천로 329,37.58991241,127.0686798
용신동주민센터,동대문구,서울특별시 동대문구 용두동 65-25,37.57594681,127.0373612
장안동 사거리,동대문구,서울특별시 동대문구 장한로 25길 2,37.57217407,127.0713882
답십리초등학교 옆 공원,동대문구,서울특별시 동대문구 전농로3길 23,37.56965637,127.0559616
신설동역8번출구,동대문구,서울특별시 동대문구 천호대로 26,37.57419968,127.0264969
휘경공고앞,동대문구,서울특별시 동대문구 겸재로 21,37.58462524,127.0702896
신이문역 2번출구,동대문구,서울특별시 동대문구 이문동186-1,37.60271072,127.0678635
전농삼성아파트,동대문구,서울특별시 동대문구 전농로 192,37.58131027,127.0553436
제기2교,동대문구,서울특별시 동대문구 제기동122-388,37.58774567,127.037384
동대문중 교차로,동대문구,서울특별시 동대문구 답십리동 524-1,37.57308578,127.0521622
시립동부병원 앞 사거리,동대문구,서울특별시 동대문구 용두동 237-10 ,37.57366562,127.0308151
신설동역 10번출구 앞,동대문구,서울특별시 동대문구 신설동 92-34,37.57527161,127.023468
용두동 사거리,동대문구,서울특별시 동대문구 용두동 237-10,37.57768631,127.0310135
용두동 래미안허브리츠아파트 앞,동대문구,서울특별시 동대문구 용두동 696-13 ,37.57638168,127.0351105
서울시립대 앞,동대문구, 서울특별시 동대문구 전농동 135-5,37.58256149,127.0543671
청솔우성아파트 앞,동대문구,서울특별시 동대문구 답십리동 94-2 ,37.57420349,127.0576935
동대문중학교 옆,동대문구,서울특별시 동대문구 사가정로 62,37.57489014,127.0535355
전농사거리 교통섬,동대문구,서울특별시 동대문구 사가정로 119,37.57779312,127.0578308
서울시립대 정문 앞,동대문구,서울특별시 동대문구 서울시립대로 161,37.58369827,127.0538559
전농동 동아아파트 앞,동대문구,서울특별시 동대문구 서울시립대로 31,37.57418823,127.0458908
답십리초등학교 앞(현대시장 옆),동대문구,서울특별시 동대문구 전농로 34,37.56819153,127.0571747
군자교 서측 녹지대,동대문구,서울특별시 동대문구 장한로6길 95,37.56115341,127.0709686
장안동삼거리 교통섬,동대문구,서울특별시 동대문구 사가정로 240,37.57863235,127.071907
휘봉고등학교 앞,동대문구,서울특별시 동대문구 한천로 290,37.58681488,127.067543
동대문구 보건소,동대문구,서울특별시 동대문구 천호대로 145,37.57485199,127.0403061
답십리역 1번출구,동대문구,서울특별시 동대문구 천호대로 269,37.5681839,127.0512772
청량리 기업은행 앞,동대문구,서울특별시 동대문구 홍릉로 1,37.58040619,127.0448227
외국어대 정문 앞,동대문구,서울특별시 동대문구 이문로 107,37.59601974,127.0598297
시조사 앞 (청량고정문 옆),동대문구,서울특별시 동대문구 이문로1길 11,37.58751678,127.0527725
세종대왕기념관 교차로,동대문구,서울특별시 동대문구 회기로 56,37.59090042,127.0425873
KAIST 경영대학 앞,동대문구,서울특별시 동대문구 회기로 85,37.59161377,127.0457916
서울시립대 정보기술관,동대문구,서울특별시 동대문구 한천로43길 12-14,37.58300781,127.0609741
